date_hr,co2_hr,date_dy,co2_dy
2022.33187975647,420.21,NaN,NaN
2022.33191780822,420.93,NaN,NaN
2022.33195395738,420.69,NaN,NaN
2022.33205289193,419.9,NaN,NaN
2022.33212519026,420.14,NaN,NaN
2022.3321651446,420.14,NaN,NaN
2022.33217085236,420.15,NaN,NaN
2022.3322412481,420.16,NaN,NaN
2022.33227929985,420.2,NaN,NaN
2022.3322869102,420.21,NaN,NaN
2022.33235540335,420.41,NaN,NaN
2022.3323934551,420.7,NaN,NaN
2022.33240106545,420.9,NaN,NaN
2022.3324391172,420.87,NaN,NaN
2022.3324695586,420.55,NaN,NaN
2022.33256659056,420.53,NaN,NaN
2022.33260273973,421.05,NaN,NaN
2022.33263888889,420.89,NaN,NaN
2022.33267884323,421.03,NaN,NaN
2022.33271689498,420.91,NaN,NaN
2022.33275304414,421.01,NaN,NaN
2022.33279490107,420.79,NaN,NaN
2022.33283295282,421.18,NaN,NaN
2022.33286719939,420.69,NaN,NaN
2022.33290905632,420.7,NaN,NaN
2022.33294710807,420.35,NaN,NaN
2022.33298135464,420.7,NaN,NaN
2022.33302321157,419.9,NaN,NaN
2022.33305936073,420.2,NaN,NaN
2022.33309550989,420.46,NaN,NaN
2022.33313926941,420.29,NaN,NaN
2022.33317732116,420.22,NaN,NaN
2022.33320966514,420.2,NaN,NaN
2022.33325152207,420.15,NaN,NaN
2022.33329147641,420.11,NaN,NaN
2022.3333238204,419.98,NaN,NaN
2022.33336757991,419.91,NaN,NaN
2022.33340563166,420.07,NaN,NaN
2022.33343797565,420,NaN,NaN
2022.33348173516,420.05,NaN,NaN
2022.33351978691,420.09,NaN,NaN
2022.3335521309,420.3,NaN,NaN
2022.33359398782,420.15,NaN,NaN
2022.33363394216,420.03,NaN,NaN
2022.33366628615,420.06,NaN,NaN
2022.3337652207,420.05,NaN,NaN
2022.33384322679,420,NaN,NaN
2022.33386796043,420.32,NaN,NaN
2022.33388127854,420.31,NaN,NaN
2022.33395738204,420.04,NaN,NaN
2022.33398211568,420.24,NaN,NaN
2022.33399543379,419.98,NaN,NaN
2022.33407153729,420.05,NaN,NaN
2022.33409627093,420.04,NaN,NaN
2022.33410768645,420.03,NaN,NaN
2022.33415334855,420.05,NaN,NaN
2022.33418569254,420.05,NaN,NaN
2022.33427891933,420.04,NaN,NaN
2022.33431887367,420.03,NaN,NaN
2022.33435312024,420.03,NaN,NaN
2022.33439497717,419.93,NaN,NaN
2022.33443302892,419.95,NaN,NaN
2022.33446537291,420.07,NaN,NaN
2022.33450913242,420.03,NaN,NaN
2022.33454718417,420.02,NaN,NaN
2022.33457952816,420.07,NaN,NaN
2022.33462138508,420.04,NaN,NaN
2022.33466133942,420.22,NaN,NaN
2022.33469368341,420.51,NaN,NaN
2022.33479642314,420.25,NaN,NaN
2022.33486872146,420.36,NaN,NaN
2022.33489535769,420.59,NaN,NaN
2022.3349086758,420.51,NaN,NaN
2022.3349847793,421.37,NaN,NaN
2022.33500951294,421.18,NaN,NaN
2022.33502283105,421.5,NaN,NaN
2022.33509893455,421.86,NaN,NaN
2022.33512366819,421.97,NaN,NaN
2022.33513508371,422.11,NaN,NaN
2022.33518074581,422.08,NaN,NaN
2022.3352130898,421.57,NaN,NaN
2022.33531012177,421.59,NaN,NaN
2022.33534627093,421.72,NaN,NaN
2022.3353805175,421.33,NaN,NaN
2022.33542237443,421.46,NaN,NaN
2022.33546042618,421.22,NaN,NaN
2022.33549277017,420.71,NaN,NaN
2022.33553652968,420.73,NaN,NaN
2022.33557458143,421.14,NaN,NaN
2022.33560692542,420.77,NaN,NaN
2022.33564878234,420.55,NaN,NaN
2022.33568873668,420.66,NaN,NaN
2022.33572108067,420.65,NaN,NaN
2022.33576484018,420.84,NaN,NaN
2022.33580289193,420.75,NaN,NaN
2022.33583523592,420.8,NaN,NaN
2022.33587899543,420.72,NaN,NaN
2022.33591894977,420.21,NaN,NaN
2022.33594939117,420.47,NaN,NaN
2022.33599505327,420.18,NaN,NaN
2022.33603120244,420,NaN,NaN
2022.33606354642,419.8,NaN,NaN
2022.33610920852,419.91,NaN,NaN
2022.33614726027,420.12,NaN,NaN
2022.33617770167,419.7,NaN,NaN
2022.33622146119,420.2,NaN,NaN
2022.33626141553,419.96,NaN,NaN
2022.33629185693,420.08,NaN,NaN
2022.33633751903,420.7,NaN,NaN
2022.33637557078,420.61,NaN,NaN
2022.33640601218,420.42,NaN,NaN
2022.33651065449,420.22,NaN,NaN
2022.3365848554,420.65,NaN,NaN
2022.3366000761,420.63,NaN,NaN
2022.33662290715,420.57,NaN,NaN
2022.33669901065,420.72,NaN,NaN
2022.33671423135,421.02,NaN,NaN
2022.33673515982,421.35,NaN,NaN
2022.33681316591,421.62,NaN,NaN
2022.33682648402,421.48,NaN,NaN
2022.33685121766,421.53,NaN,NaN
2022.33689307458,421.83,NaN,NaN
2022.33692732116,421.59,NaN,NaN
2022.33702435312,420.8,NaN,NaN
2022.33706050228,421.06,NaN,NaN
2022.33709474886,421.08,NaN,NaN
2022.33713660578,421.19,NaN,NaN
2022.33717465753,421.33,NaN,NaN
2022.33720509893,421.1,NaN,NaN
2022.33724885845,421.09,NaN,NaN
2022.33728881279,421.29,NaN,NaN
2022.33731925419,421.33,NaN,NaN
2022.33736491629,421.18,NaN,NaN
2022.33740296804,421.44,NaN,NaN
2022.33743340944,421.04,NaN,NaN
2022.33753805175,420.89,NaN,NaN
2022.33761225266,421.62,NaN,NaN
2022.33762747336,420.97,NaN,NaN
2022.33765030441,420.88,NaN,NaN
2022.33772640791,420.93,NaN,NaN
2022.33774162861,422.67,NaN,NaN
2022.33776255708,421.66,NaN,NaN
2022.33784056317,421.19,NaN,NaN
2022.33785388128,421.6,NaN,NaN
2022.33787861492,421.29,NaN,NaN
2022.33792237443,420.62,NaN,NaN
2022.33795471842,420.8,NaN,NaN
2022.33805175038,420.63,NaN,NaN
2022.33808789954,420.71,NaN,NaN
2022.33812214612,420.73,NaN,NaN
2022.33816400304,420.8,NaN,NaN
2022.33820205479,420.87,NaN,NaN
2022.33823249619,420.54,NaN,NaN
2022.33827625571,420.53,NaN,NaN
2022.33831621005,420.36,NaN,NaN
2022.33834665145,420.25,NaN,NaN
2022.33839231355,421.04,NaN,NaN
2022.3384303653,420.91,NaN,NaN
2022.3384608067,420.79,NaN,NaN
2022.3385064688,420.03,NaN,NaN
2022.33854452055,420.4,NaN,NaN
2022.33857496195,420.53,NaN,NaN
2022.33862252664,420.44,NaN,NaN
2022.33866057839,420.36,NaN,NaN
2022.3386891172,420.26,NaN,NaN
2022.33873668189,420.37,NaN,NaN
2022.33877473364,420.48,NaN,NaN
2022.33880327245,420.46,NaN,NaN
2022.33884893455,420.49,NaN,NaN
2022.33888888889,420.48,NaN,NaN
2022.3389174277,420.46,NaN,NaN
2022.33896499239,420.27,NaN,NaN
2022.33900304414,420.28,NaN,NaN
2022.33903158295,420.26,NaN,NaN
2022.33907914764,420.18,NaN,NaN
2022.33911719939,420.17,NaN,NaN
2022.3391457382,420.12,NaN,NaN
2022.33925038052,420.09,NaN,NaN
2022.33932648402,419.64,NaN,NaN
2022.33933028919,419.55,NaN,NaN
2022.33936263318,419.5,NaN,NaN
2022.33944063927,419.61,NaN,NaN
2022.33944444444,419.72,NaN,NaN
2022.33947869102,419.51,NaN,NaN
2022.33955479452,419.31,NaN,NaN
2022.3395585997,419.51,NaN,NaN
2022.33959284627,419.27,NaN,NaN
2022.3396347032,419.31,NaN,NaN
2022.33966894977,419.32,NaN,NaN
2022.33976407915,419.32,NaN,NaN
2022.3398021309,419.33,NaN,NaN
2022.33983637747,419.38,NaN,NaN
2022.33987633181,419.47,NaN,NaN
2022.33991628615,419.74,NaN,NaN
2022.33994482496,419.73,NaN,NaN
2022.33999238965,419.9,NaN,NaN
2022.3400304414,419.86,NaN,NaN
2022.34005898021,420.4,NaN,NaN
2022.3401065449,420.63,NaN,NaN
2022.34014459665,420.74,NaN,NaN
2022.34017313546,420.8,NaN,NaN
2022.34027777778,419.79,NaN,NaN
2022.34035388128,418.99,NaN,NaN
2022.34035768645,419.26,NaN,NaN
2022.34039003044,419.45,NaN,NaN
2022.34046803653,419.21,NaN,NaN
2022.3404718417,419.11,NaN,NaN
2022.34050608828,419.17,NaN,NaN
2022.34058219178,419.11,NaN,NaN
2022.34058599696,419.13,NaN,NaN
2022.34062024353,419.11,NaN,NaN
2022.34066210046,419.05,NaN,NaN
2022.34069634703,419.18,NaN,NaN
2022.34079147641,419.13,NaN,NaN
2022.34082952816,419.33,NaN,NaN
2022.34086377473,419.32,NaN,NaN
2022.34090372907,419.25,NaN,NaN
2022.34094368341,419.36,NaN,NaN
2022.34097222222,419.29,NaN,NaN
2022.3410216895,419.13,NaN,NaN
2022.34105974125,419.49,NaN,NaN
2022.34108637747,419.34,NaN,NaN
2022.34113394216,419.34,NaN,NaN
2022.3411738965,419.56,NaN,NaN
2022.34120053272,419.54,NaN,NaN
2022.34125,419.61,NaN,NaN
2022.34128805175,419.64,NaN,NaN
2022.34131468798,421.14,NaN,NaN
2022.34136415525,419.39,NaN,NaN
2022.34140410959,419.67,NaN,NaN
2022.34142884323,419.7,NaN,NaN
2022.34148021309,421.03,NaN,NaN
2022.34151826484,420.04,NaN,NaN
2022.34154299848,418.64,NaN,NaN
2022.34159436834,418.58,NaN,NaN
2022.34163242009,418.6,NaN,NaN
2022.34165715373,418.66,NaN,NaN
2022.341706621,418.7,NaN,NaN
2022.34174657534,418.73,NaN,NaN
2022.34177130898,418.75,NaN,NaN
2022.34182267884,419.3,NaN,NaN
2022.34186073059,419.36,NaN,NaN
2022.34188546423,419.11,NaN,NaN
2022.34199581431,418.58,NaN,NaN
2022.34205289193,418.66,NaN,NaN
2022.34207001522,418.65,NaN,NaN
2022.34210806697,418.59,NaN,NaN
2022.34216704718,418.69,NaN,NaN
2022.34218417047,418.63,NaN,NaN
2022.34222031963,418.84,NaN,NaN
2022.34228120244,419.04,NaN,NaN
2022.34229832572,418.97,NaN,NaN
2022.34233637747,419.17,NaN,NaN
2022.34237633181,419.63,NaN,NaN
2022.34241248097,418.86,NaN,NaN
2022.34250951294,419.03,NaN,NaN
2022.3425456621,419.02,NaN,NaN
2022.34257800609,418.89,NaN,NaN
2022.3426217656,418.83,NaN,NaN
2022.34265981735,418.92,NaN,NaN
2022.34268455099,418.96,NaN,NaN
2022.34273401826,419.32,NaN,NaN
2022.3427739726,419,NaN,NaN
2022.34279870624,419.3,NaN,NaN
2022.3428500761,419.27,NaN,NaN
2022.34288812785,418.99,NaN,NaN
2022.34291286149,418.98,NaN,NaN
2022.34302321157,419.5,NaN,NaN
2022.34308028919,419.26,NaN,NaN
2022.34309550989,419.02,NaN,NaN
2022.34313546423,419.44,NaN,NaN
2022.34319444444,419.74,NaN,NaN
2022.34321156773,419.69,NaN,NaN
2022.34324771689,419.48,NaN,NaN
2022.3433085997,419.6,NaN,NaN
2022.34332572298,419.65,NaN,NaN
2022.34336377473,419.74,NaN,NaN
2022.34340372907,419.62,NaN,NaN
2022.34343987823,419.38,NaN,NaN
2022.34353881279,419.18,NaN,NaN
2022.34357305936,419.31,NaN,NaN
2022.34360540335,419.22,NaN,NaN
2022.34364916286,419.29,NaN,NaN
2022.34368721461,419.34,NaN,NaN
2022.34371194825,419.35,NaN,NaN
2022.34376141553,419.15,NaN,NaN
2022.34380136986,420.38,NaN,NaN
2022.3438261035,420.05,NaN,NaN
2022.34387747336,419.07,NaN,NaN
2022.34391552511,419.07,NaN,NaN
2022.34394025875,419.07,NaN,NaN
2022.34399162861,419.03,NaN,NaN
2022.34402968037,419.05,NaN,NaN
2022.344054414,419.02,NaN,NaN
2022.34410768645,418.92,NaN,NaN
2022.3441457382,418.9,NaN,NaN
2022.34416856925,418.89,NaN,NaN
2022.3442218417,418.86,NaN,NaN
2022.34425989346,418.85,NaN,NaN
2022.34428272451,418.82,NaN,NaN
2022.34433599696,418.85,NaN,NaN
2022.34437404871,418.88,NaN,NaN
2022.34439687976,418.94,NaN,NaN
2022.34445015221,418.96,NaN,NaN
2022.34448820396,418.85,NaN,NaN
2022.34451103501,418.75,NaN,NaN
2022.34456430746,418.81,NaN,NaN
2022.34460235921,418.98,NaN,NaN
2022.34462519026,418.84,NaN,NaN
2022.34473554033,418.72,NaN,NaN
2022.34478310502,418.8,NaN,NaN
2022.34480974125,418.88,NaN,NaN
2022.34484969559,418.95,NaN,NaN
2022.34489916286,419.39,NaN,NaN
2022.34492579909,419.03,NaN,NaN
2022.34496385084,418.84,NaN,NaN
2022.34501331811,418.88,NaN,NaN
2022.34503995434,418.79,NaN,NaN
2022.34507800609,418.77,NaN,NaN
2022.34511796043,419.61,NaN,NaN
2022.345152207,418.99,NaN,NaN
2022.34524923896,419.06,NaN,NaN
2022.34528729072,419.04,NaN,NaN
2022.34531773212,419.02,NaN,NaN
2022.34536339422,419.07,NaN,NaN
2022.34540144597,418.96,NaN,NaN
2022.34542427702,418.97,NaN,NaN
2022.34547754947,418.95,NaN,NaN
2022.34551560122,418.98,NaN,NaN
2022.34553843227,418.99,NaN,NaN
2022.34559170472,418.96,NaN,NaN
2022.34562975647,418.96,NaN,NaN
2022.34565258752,419,NaN,NaN
2022.34576484018,419.02,NaN,NaN
2022.34581050228,418.99,NaN,NaN
2022.34583713851,419,NaN,NaN
2022.34587709285,418.97,NaN,NaN
2022.34592656012,419,NaN,NaN
2022.34595319635,418.99,NaN,NaN
2022.3459912481,418.98,NaN,NaN
2022.34604071537,418.97,NaN,NaN
2022.3460673516,419,NaN,NaN
2022.34610540335,419.01,NaN,NaN
2022.34614535769,418.96,NaN,NaN
2022.34617960426,418.96,NaN,NaN
2022.3462804414,418.97,NaN,NaN
2022.34631468798,418.97,NaN,NaN
2022.34634512938,418.95,NaN,NaN
2022.34639079148,419.01,NaN,NaN
2022.34642884323,418.93,NaN,NaN
2022.34645167428,418.9,NaN,NaN
2022.34650494673,418.88,NaN,NaN
2022.34654299848,418.88,NaN,NaN
2022.34656582953,418.96,NaN,NaN
2022.34661910198,418.83,NaN,NaN
2022.34665715373,418.87,NaN,NaN
2022.34667998478,418.93,NaN,NaN
2022.34673325723,419.09,NaN,NaN
2022.34677130898,419.1,NaN,NaN
2022.34679414003,419.11,NaN,NaN
2022.34684931507,419.14,NaN,NaN
2022.34688926941,419.06,NaN,NaN
2022.34690829528,419.05,NaN,NaN
2022.34696537291,419.03,NaN,NaN
2022.34700342466,419.05,NaN,NaN
2022.34702245053,419.13,NaN,NaN
2022.34707952816,419.38,NaN,NaN
2022.34711757991,419.19,NaN,NaN
2022.34713660578,419.22,NaN,NaN
2022.34719368341,419,NaN,NaN
2022.34723173516,419.01,NaN,NaN
2022.34725076103,419.03,NaN,NaN
2022.34730783866,419.27,NaN,NaN
2022.34734589041,419.02,NaN,NaN
2022.34736491629,419.01,NaN,NaN
2022.34748097412,419.04,NaN,NaN
2022.34751712329,419,NaN,NaN
2022.34755517504,418.96,NaN,NaN
2022.34759322679,418.9,NaN,NaN
2022.34763127854,419.35,NaN,NaN
2022.3476674277,419.53,NaN,NaN
2022.34770738204,419.66,NaN,NaN
2022.34774543379,419.55,NaN,NaN
2022.34778348554,419.47,NaN,NaN
2022.34782153729,419.38,NaN,NaN
2022.34785958904,419.24,NaN,NaN
2022.34789764079,419.12,NaN,NaN
2022.34799467276,418.96,NaN,NaN
2022.34803082192,419.33,NaN,NaN
2022.34810692542,419.39,NaN,NaN
2022.34814497717,419.42,NaN,NaN
2022.34816400304,419.38,NaN,NaN
2022.34822108067,419.47,NaN,NaN
2022.34825913242,419.43,NaN,NaN
2022.3482781583,419.34,NaN,NaN
2022.34833523592,419.26,NaN,NaN
2022.34837328767,419.35,NaN,NaN
2022.34839231355,419.37,NaN,NaN
2022.34850837139,419.6,NaN,NaN
2022.34854452055,419.5,NaN,NaN
2022.3485825723,419.47,NaN,NaN
2022.34862062405,419.37,NaN,NaN
2022.3486586758,419.36,NaN,NaN
2022.34869482496,419.65,NaN,NaN
2022.3487347793,419.74,NaN,NaN
2022.34877283105,419.89,NaN,NaN
2022.3488108828,419.82,NaN,NaN
2022.34884893455,419.69,NaN,NaN
2022.3488869863,419.62,NaN,NaN
2022.34892503805,419.72,NaN,NaN
2022.3490239726,419.45,NaN,NaN
2022.34905821918,419.62,NaN,NaN
2022.34913432268,419.47,NaN,NaN
2022.34917237443,419.54,NaN,NaN
2022.3491914003,419.36,NaN,NaN
2022.34924847793,419.3,NaN,NaN
2022.34928652968,419.41,NaN,NaN
2022.34930555556,419.37,NaN,NaN
2022.34936263318,419.41,NaN,NaN
2022.34940068493,419.4,NaN,NaN
2022.34941971081,419.5,NaN,NaN
2022.34947678843,419.48,NaN,NaN
2022.34951484018,419.55,NaN,NaN
2022.34953386606,419.51,NaN,NaN
2022.34959094368,419.54,NaN,NaN
2022.34963089802,419.51,NaN,NaN
2022.34963660578,419.57,NaN,NaN
2022.34970700152,419.54,NaN,NaN
2022.34974505327,419.53,NaN,NaN
2022.34975266362,419.61,NaN,NaN
2022.34982115677,419.43,NaN,NaN
2022.34985920852,419.39,NaN,NaN
2022.34986681887,419.36,NaN,NaN
2022.34993531202,419.3,NaN,NaN
2022.34997336377,419.37,NaN,NaN
2022.34997907154,419.39,NaN,NaN
2022.35004946728,419.3,NaN,NaN
2022.35008751903,419.3,NaN,NaN
2022.35009512938,419.26,NaN,NaN
2022.35013318113,419.37,NaN,NaN
2022.35022070015,419.31,NaN,NaN
2022.3502587519,419.14,NaN,NaN
2022.35029490107,419.2,NaN,NaN
2022.35033295282,419.25,NaN,NaN
2022.35037290715,419.13,NaN,NaN
2022.3504109589,419.1,NaN,NaN
2022.35044710807,419.06,NaN,NaN
2022.3504870624,419.03,NaN,NaN
2022.35052511416,419.03,NaN,NaN
2022.35056126332,418.99,NaN,NaN
2022.35060121766,419,NaN,NaN
2022.35063736682,419.01,NaN,NaN
2022.35073630137,418.94,NaN,NaN
2022.35077245053,418.87,NaN,NaN
2022.35084855403,418.71,NaN,NaN
2022.35088660578,418.72,NaN,NaN
2022.35089421613,418.71,NaN,NaN
2022.35096270928,418.73,NaN,NaN
2022.35100076104,418.8,NaN,NaN
2022.3510064688,418.81,NaN,NaN
2022.35107686454,418.94,NaN,NaN
2022.35111491629,418.99,NaN,NaN
2022.35112252664,418.98,NaN,NaN
2022.35116057839,419.02,NaN,NaN
2022.35125,419.06,NaN,NaN
2022.35128614916,419.04,NaN,NaN
2022.35132229833,419.03,NaN,NaN
2022.35136035008,419.01,NaN,NaN
2022.35140030441,419.03,NaN,NaN
2022.35143835616,419.05,NaN,NaN
2022.35147450533,419.05,NaN,NaN
2022.35151445967,419.12,NaN,NaN
2022.35155251142,419.15,NaN,NaN
2022.35158866058,419.18,NaN,NaN
2022.35162861492,419.17,NaN,NaN
2022.35166476408,419.22,NaN,NaN
2022.35176560122,419.74,NaN,NaN
2022.35179984779,419.85,NaN,NaN
2022.35187595129,419.91,NaN,NaN
2022.35191400304,420.12,NaN,NaN
2022.35192161339,419.91,NaN,NaN
2022.35199010654,420.02,NaN,NaN
2022.3520281583,420.06,NaN,NaN
2022.35203386606,420.17,NaN,NaN
2022.3521042618,420.13,NaN,NaN
2022.35214421613,420.13,NaN,NaN
2022.3521499239,420.17,NaN,NaN
2022.35222031963,420.23,NaN,NaN
2022.3522564688,420.31,NaN,NaN
2022.35225837139,420.24,NaN,NaN
2022.35233447489,420.22,NaN,NaN
2022.35236491629,420.19,NaN,NaN
2022.35237442922,420.17,NaN,NaN
2022.35245053272,420.17,NaN,NaN
2022.35247526636,420.23,NaN,NaN
2022.35248858447,420.25,NaN,NaN
2022.35256468798,420.18,NaN,NaN
2022.35258942161,420.31,NaN,NaN
2022.35260083714,420.27,NaN,NaN
2022.35267884323,420.38,NaN,NaN
2022.35270357686,420.53,NaN,NaN
2022.35271689498,420.59,NaN,NaN
2022.35279299848,420.76,NaN,NaN
2022.35281773212,420.82,NaN,NaN
2022.35283105023,420.78,NaN,NaN
2022.35287480974,420.92,NaN,NaN
2022.35296232877,421.14,NaN,NaN
2022.35300228311,421.09,NaN,NaN
2022.35304033486,421.02,NaN,NaN
2022.35307267884,420.86,NaN,NaN
2022.35311453577,420.93,NaN,NaN
2022.35315449011,420.96,NaN,NaN
2022.35318683409,420.94,NaN,NaN
2022.35323059361,420.9,NaN,NaN
2022.35326864536,420.93,NaN,NaN
2022.35330098935,420.85,NaN,NaN
2022.35334474886,420.84,NaN,NaN
2022.35338280061,420.9,NaN,NaN
2022.35347983257,421.04,NaN,NaN
2022.35351598174,421.07,NaN,NaN
2022.35359208524,420.83,NaN,NaN
2022.35361681887,420.84,NaN,NaN
2022.3536282344,420.79,NaN,NaN
2022.35370624049,420.74,NaN,NaN
2022.35373097412,420.67,NaN,NaN
2022.35374429224,420.62,NaN,NaN
2022.35382039574,420.49,NaN,NaN
2022.35384512938,420.33,NaN,NaN
2022.35385844749,420.32,NaN,NaN
2022.353902207,420.28,NaN,NaN
2022.35399162861,420.38,NaN,NaN
2022.35402968037,420.38,NaN,NaN
2022.35406773212,420.66,NaN,NaN
2022.3541000761,420.7,NaN,NaN
2022.35414193303,420.56,NaN,NaN
2022.35418188737,420.48,NaN,NaN
2022.35421423135,420.29,NaN,NaN
2022.35425799087,420.25,NaN,NaN
2022.35429604262,420.12,NaN,NaN
2022.35432838661,420.09,NaN,NaN
2022.35437214612,420.09,NaN,NaN
2022.35441019787,420.21,NaN,NaN
2022.35450913242,420.94,NaN,NaN
2022.354543379,420.52,NaN,NaN
2022.3546194825,421.59,NaN,NaN
2022.35464421613,421.47,NaN,NaN
2022.35465563166,421.73,NaN,NaN
2022.35473363775,420.59,NaN,NaN
2022.35475837139,420.83,NaN,NaN
2022.3547716895,420.65,NaN,NaN
2022.354847793,420.47,NaN,NaN
2022.35487252664,420.52,NaN,NaN
2022.35488584475,420.48,NaN,NaN
2022.35496194825,420.47,NaN,NaN
2022.35499809741,420.42,NaN,NaN
2022.35502092846,420.42,NaN,NaN
2022.3550761035,420.51,NaN,NaN
2022.35509322679,420.51,NaN,NaN
2022.35511415525,420.49,NaN,NaN
2022.35519216134,420.54,NaN,NaN
2022.35520738204,420.58,NaN,NaN
2022.3552283105,420.65,NaN,NaN
2022.35530631659,420.57,NaN,NaN
2022.3553196347,420.58,NaN,NaN
2022.35534436834,420.57,NaN,NaN
2022.35542047184,420.74,NaN,NaN
2022.35543569254,420.98,NaN,NaN
2022.35545852359,421.07,NaN,NaN
2022.35553462709,421.61,NaN,NaN
2022.35554984779,421.5,NaN,NaN
2022.35557077626,421.54,NaN,NaN
2022.35561453577,421.42,NaN,NaN
2022.35570395738,421.39,NaN,NaN
2022.35574200913,421.38,NaN,NaN
2022.35578196347,421.38,NaN,NaN
2022.35581240487,421.35,NaN,NaN
2022.35585806697,421.36,NaN,NaN
2022.35589611872,421.33,NaN,NaN
2022.35592656012,421.33,NaN,NaN
2022.35597222222,421.35,NaN,NaN
2022.35601027397,421.34,NaN,NaN
2022.35604071537,421.32,NaN,NaN
2022.35608447489,421.33,NaN,NaN
2022.35612442922,421.37,NaN,NaN
2022.35622146119,421.31,NaN,NaN
2022.35625570776,421.33,NaN,NaN
2022.35633371385,421.32,NaN,NaN
2022.35634703196,421.32,NaN,NaN
2022.35636796043,421.33,NaN,NaN
2022.3564478691,421.32,NaN,NaN
2022.3564630898,421.33,NaN,NaN
2022.35648592085,421.34,NaN,NaN
2022.35656202435,421.31,NaN,NaN
2022.35657724505,421.33,NaN,NaN
2022.35659817352,421.33,NaN,NaN
2022.35664193303,421.33,NaN,NaN
2022.35673135464,421.39,NaN,NaN
2022.35676940639,421.35,NaN,NaN
2022.35680936073,421.35,NaN,NaN
2022.35683980213,421.34,NaN,NaN
2022.35688546423,421.35,NaN,NaN
2022.35692351598,421.32,NaN,NaN
2022.35695395738,421.33,NaN,NaN
2022.35699961948,421.34,NaN,NaN
2022.35703767123,421.36,NaN,NaN
2022.35706811263,421.35,NaN,NaN
2022.35711187215,421.36,NaN,NaN
2022.35715182648,421.37,NaN,NaN
2022.35725076103,421.17,NaN,NaN
2022.35728310502,421.22,NaN,NaN
2022.35736111111,421.21,NaN,NaN
2022.35737442922,421.62,NaN,NaN
2022.35739916286,421.59,NaN,NaN
2022.35744101979,421.63,NaN,NaN
2022.35747526636,421.53,NaN,NaN
2022.35750761035,421.31,NaN,NaN
2022.35759703196,420.88,NaN,NaN
2022.35762366819,420.73,NaN,NaN
2022.35762937595,420.66,NaN,NaN
2022.35770357686,420.44,NaN,NaN
2022.35771689498,420.39,NaN,NaN
2022.3577435312,420.37,NaN,NaN
2022.35781773212,420.02,NaN,NaN
2022.35782343988,420.04,NaN,NaN
2022.35785578387,419.95,NaN,NaN
2022.35793378995,419.89,NaN,NaN
2022.35793759513,419.87,NaN,NaN
2022.3579718417,419.81,NaN,NaN
2022.35804794521,419.62,NaN,NaN
2022.35805175038,419.65,NaN,NaN
2022.35808599696,419.65,NaN,NaN
2022.35816210046,419.68,NaN,NaN
2022.35816590563,420,NaN,NaN
2022.35819824962,420,NaN,NaN
2022.35827625571,420.9,NaN,NaN
2022.35828006088,420.67,NaN,NaN
2022.35831430746,421.16,NaN,NaN
2022.35835616438,421.2,NaN,NaN
2022.35844368341,421.02,NaN,NaN
2022.35848554033,421.09,NaN,NaN
2022.35852359209,421.12,NaN,NaN
2022.3585521309,421.22,NaN,NaN
2022.35859969559,421.34,NaN,NaN
2022.35863774734,421.4,NaN,NaN
2022.35866628615,421.41,NaN,NaN
2022.35871194825,421.43,NaN,NaN
2022.35875190259,421.48,NaN,NaN
2022.3587804414,421.58,NaN,NaN
2022.35882800609,421.52,NaN,NaN
2022.35886605784,421.54,NaN,NaN
2022.3589630898,421.53,NaN,NaN
2022.35899923896,421.51,NaN,NaN
2022.35907534247,421.43,NaN,NaN
2022.35907914764,421.47,NaN,NaN
2022.35911339422,421.47,NaN,NaN
2022.35918949772,421.5,NaN,NaN
2022.35919330289,421.49,NaN,NaN
2022.35922564688,421.52,NaN,NaN
2022.35930365297,421.54,NaN,NaN
2022.35930745814,421.55,NaN,NaN
2022.35934170472,421.57,NaN,NaN
2022.35938356164,421.53,NaN,NaN
2022.35947298326,421.62,NaN,NaN
2022.35950913242,421.57,NaN,NaN
