date,co2,date_seas_adj,co2_seas_adj,date_fit,co2_fit,date_seas_adj_fit,co2_seas_adj_fit
1985.53698630137,346.54,1985.53698630137,345.81,1985.12602739726,346.11,1985.12602739726,345.4
1985.62191780822,344.64,1985.62191780822,346.04,1985.20273972603,346.92,1985.20273972603,345.51
1985.70684931507,343.06,1985.70684931507,346.21,1985.28767123288,348.15,1985.28767123288,345.62
1985.78904109589,342.78,1985.78904109589,346.04,1985.3698630137,348.79,1985.3698630137,345.72
1985.87397260274,344.21,1985.87397260274,346.26,1985.45479452055,348.12,1985.45479452055,345.82
1985.95616438356,345.53,1985.95616438356,346.37,1985.53698630137,346.61,1985.53698630137,345.91
1986.04109589041,346.28,1986.04109589041,346.22,1985.62191780822,344.56,1985.62191780822,346
1986.12602739726,346.93,1986.12602739726,346.23,1985.70684931507,342.91,1985.70684931507,346.08
1986.20273972603,347.83,1986.20273972603,346.43,1985.78904109589,342.92,1985.78904109589,346.16
1986.28767123288,349.53,1986.28767123288,347.01,1985.87397260274,344.23,1985.87397260274,346.25
1986.3698630137,350.19,1986.3698630137,347.12,1985.95616438356,345.52,1985.95616438356,346.34
1986.45479452055,349.53,1986.45479452055,347.2,1986.04109589041,346.51,1986.04109589041,346.45
1986.53698630137,347.92,1986.53698630137,347.19,1986.12602739726,347.26,1986.12602739726,346.55
1986.62191780822,345.88,1986.62191780822,347.28,1986.20273972603,348.07,1986.20273972603,346.66
1986.70684931507,344.83,1986.70684931507,348,1986.28767123288,349.33,1986.28767123288,346.79
1986.78904109589,344.16,1986.78904109589,347.43,1986.3698630137,349.99,1986.3698630137,346.91
1986.87397260274,345.64,1986.87397260274,347.69,1986.45479452055,349.35,1986.45479452055,347.04
1986.95616438356,346.88,1986.95616438356,347.72,1986.53698630137,347.87,1986.53698630137,347.17
1987.04109589041,348,1987.04109589041,347.95,1986.62191780822,345.86,1986.62191780822,347.3
1987.12602739726,348.47,1987.12602739726,347.77,1986.70684931507,344.24,1986.70684931507,347.42
1987.20273972603,349.4,1987.20273972603,348,1986.78904109589,344.29,1986.78904109589,347.55
1987.28767123288,350.97,1987.28767123288,348.44,1986.87397260274,345.65,1986.87397260274,347.68
1987.3698630137,351.84,1987.3698630137,348.75,1986.95616438356,346.99,1986.95616438356,347.81
1987.45479452055,351.25,1987.45479452055,348.91,1987.04109589041,348.03,1987.04109589041,347.96
1987.53698630137,349.5,1987.53698630137,348.76,1987.12602739726,348.82,1987.12602739726,348.11
1987.62191780822,348.09,1987.62191780822,349.49,1987.20273972603,349.68,1987.20273972603,348.26
1987.70684931507,346.44,1987.70684931507,349.61,1987.28767123288,350.98,1987.28767123288,348.43
1987.78904109589,346.1,1987.78904109589,349.38,1987.3698630137,351.69,1987.3698630137,348.61
1987.87397260274,347.54,1987.87397260274,349.6,1987.45479452055,351.11,1987.45479452055,348.79
1987.95616438356,348.69,1987.95616438356,349.54,1987.53698630137,349.68,1987.53698630137,348.98
1988.04098360656,350.16,1988.04098360656,350.11,1987.62191780822,347.73,1987.62191780822,349.17
1988.12568306011,351.47,1988.12568306011,350.77,1987.70684931507,346.18,1987.70684931507,349.37
1988.20491803279,351.96,1988.20491803279,350.52,1987.78904109589,346.29,1987.78904109589,349.56
1988.28961748634,353.33,1988.28961748634,350.77,1987.87397260274,347.72,1987.87397260274,349.76
1988.37158469945,353.97,1988.37158469945,350.88,1987.95616438356,349.14,1987.95616438356,349.96
1988.45628415301,353.55,1988.45628415301,351.23,1988.04098360656,350.24,1988.04098360656,350.17
1988.53825136612,352.14,1988.53825136612,351.43,1988.12568306011,351.09,1988.12568306011,350.38
1988.62295081967,350.19,1988.62295081967,351.63,1988.20491803279,352.02,1988.20491803279,350.57
1988.70765027322,348.5,1988.70765027322,351.69,1988.28961748634,353.35,1988.28961748634,350.77
1988.78961748634,348.66,1988.78961748634,351.95,1988.37158469945,354.05,1988.37158469945,350.96
1988.87431693989,349.85,1988.87431693989,351.91,1988.45628415301,353.45,1988.45628415301,351.15
1988.95628415301,351.12,1988.95628415301,351.97,1988.53825136612,352,1988.53825136612,351.32
1989.04109589041,352.55,1989.04109589041,352.49,1988.62295081967,350.02,1988.62295081967,351.49
1989.12602739726,352.86,1989.12602739726,352.15,1988.70765027322,348.43,1988.70765027322,351.65
1989.20273972603,353.48,1989.20273972603,352.07,1988.78961748634,348.51,1988.78961748634,351.79
1989.28767123288,355.22,1989.28767123288,352.67,1988.87431693989,349.88,1988.87431693989,351.92
1989.3698630137,355.47,1989.3698630137,352.37,1988.95628415301,351.22,1988.95628415301,352.05
1989.45479452055,354.92,1989.45479452055,352.57,1989.04109589041,352.23,1989.04109589041,352.17
1989.53698630137,353.7,1989.53698630137,352.96,1989.12602739726,352.99,1989.12602739726,352.28
1989.62191780822,351.47,1989.62191780822,352.88,1989.20273972603,353.8,1989.20273972603,352.38
1989.70684931507,349.61,1989.70684931507,352.8,1989.28767123288,355.05,1989.28767123288,352.48
1989.78904109589,349.79,1989.78904109589,353.09,1989.3698630137,355.69,1989.3698630137,352.58
1989.87397260274,351.09,1989.87397260274,353.17,1989.45479452055,355.01,1989.45479452055,352.68
1989.95616438356,352.32,1989.95616438356,353.17,1989.53698630137,353.49,1989.53698630137,352.78
1990.04109589041,353.46,1990.04109589041,353.41,1989.62191780822,351.43,1989.62191780822,352.88
1990.12602739726,354.5,1990.12602739726,353.8,1989.70684931507,349.76,1989.70684931507,352.98
1990.20273972603,355.19,1990.20273972603,353.77,1989.78904109589,349.78,1989.78904109589,353.07
1990.28767123288,356,1990.28767123288,353.45,1989.87397260274,351.12,1989.87397260274,353.18
1990.3698630137,356.96,1990.3698630137,353.85,1989.95616438356,352.44,1989.95616438356,353.27
1990.45479452055,356.04,1990.45479452055,353.68,1990.04109589041,353.45,1990.04109589041,353.38
1990.53698630137,354.62,1990.53698630137,353.88,1990.12602739726,354.2,1990.12602739726,353.48
1990.62191780822,352.71,1990.62191780822,354.13,1990.20273972603,355,1990.20273972603,353.57
1990.70684931507,350.77,1990.70684931507,353.98,1990.28767123288,356.25,1990.28767123288,353.68
1990.78904109589,350.99,1990.78904109589,354.3,1990.3698630137,356.9,1990.3698630137,353.78
1990.87397260274,352.64,1990.87397260274,354.72,1990.45479452055,356.23,1990.45479452055,353.9
1990.95616438356,354.02,1990.95616438356,354.87,1990.53698630137,354.73,1990.53698630137,354.02
1991.04109589041,354.53,1991.04109589041,354.47,1990.62191780822,352.69,1990.62191780822,354.15
1991.12602739726,355.55,1991.12602739726,354.84,1990.70684931507,351.07,1990.70684931507,354.29
1991.20273972603,356.96,1991.20273972603,355.54,1990.78904109589,351.13,1990.78904109589,354.43
1991.28767123288,358.4,1991.28767123288,355.84,1990.87397260274,352.52,1990.87397260274,354.58
1991.3698630137,359.14,1991.3698630137,356.01,1990.95616438356,353.89,1990.95616438356,354.73
1991.45479452055,358.04,1991.45479452055,355.68,1991.04109589041,354.94,1991.04109589041,354.87
1991.53698630137,355.98,1991.53698630137,355.23,1991.12602739726,355.73,1991.12602739726,355.01
1991.62191780822,353.81,1991.62191780822,355.24,1991.20273972603,356.57,1991.20273972603,355.13
1991.70684931507,351.95,1991.70684931507,355.17,1991.28767123288,357.82,1991.28767123288,355.25
1991.78904109589,352.02,1991.78904109589,355.35,1991.3698630137,358.46,1991.3698630137,355.34
1991.87397260274,353.55,1991.87397260274,355.64,1991.45479452055,357.76,1991.45479452055,355.42
1991.95616438356,354.79,1991.95616438356,355.64,1991.53698630137,356.19,1991.53698630137,355.48
1992.04098360656,355.79,1992.04098360656,355.73,1991.62191780822,354.08,1991.62191780822,355.54
1992.12568306011,356.52,1992.12568306011,355.81,1991.70684931507,352.36,1991.70684931507,355.6
1992.20491803279,357.61,1992.20491803279,356.16,1991.78904109589,352.35,1991.78904109589,355.66
1992.28961748634,358.95,1992.28961748634,356.36,1991.87397260274,353.66,1991.87397260274,355.72
1992.37158469945,359.46,1992.37158469945,356.33,1991.95616438356,354.95,1991.95616438356,355.79
1992.45628415301,359.05,1992.45628415301,356.7,1992.04098360656,355.93,1992.04098360656,355.86
1992.53825136612,356.82,1992.53825136612,356.11,1992.12568306011,356.65,1992.12568306011,355.93
1992.62295081967,354.8,1992.62295081967,356.26,1992.20491803279,357.46,1992.20491803279,355.99
1992.70765027322,352.81,1992.70765027322,356.04,1992.28961748634,358.67,1992.28961748634,356.06
1992.78961748634,353.11,1992.78961748634,356.44,1992.37158469945,359.24,1992.37158469945,356.11
1992.87431693989,353.96,1992.87431693989,356.05,1992.45628415301,358.48,1992.45628415301,356.15
1992.95628415301,355.2,1992.95628415301,356.06,1992.53825136612,356.87,1992.53825136612,356.19
1993.04109589041,356.5,1993.04109589041,356.45,1992.62295081967,354.73,1992.62295081967,356.22
1993.12602739726,356.97,1993.12602739726,356.25,1992.70765027322,353,1992.70765027322,356.25
1993.20273972603,358.18,1993.20273972603,356.75,1992.78961748634,352.97,1992.78961748634,356.29
1993.28767123288,359.26,1993.28767123288,356.68,1992.87431693989,354.26,1992.87431693989,356.32
1993.3698630137,360.08,1993.3698630137,356.94,1992.95628415301,355.53,1992.95628415301,356.37
1993.45479452055,359.4,1993.45479452055,357.02,1993.04109589041,356.49,1993.04109589041,356.42
1993.53698630137,357.38,1993.53698630137,356.63,1993.12602739726,357.2,1993.12602739726,356.48
1993.62191780822,355.33,1993.62191780822,356.76,1993.20273972603,357.99,1993.20273972603,356.54
1993.70684931507,353.5,1993.70684931507,356.74,1993.28767123288,359.21,1993.28767123288,356.62
1993.78904109589,353.8,1993.78904109589,357.14,1993.3698630137,359.84,1993.3698630137,356.7
1993.87397260274,355.15,1993.87397260274,357.25,1993.45479452055,359.15,1993.45479452055,356.79
1993.95616438356,356.62,1993.95616438356,357.48,1993.53698630137,357.61,1993.53698630137,356.89
1994.04109589041,358.19,1994.04109589041,358.13,1993.62191780822,355.54,1993.62191780822,357.01
1994.12602739726,358.73,1994.12602739726,358.01,1993.70684931507,353.88,1993.70684931507,357.13
1994.20273972603,359.79,1994.20273972603,358.36,1993.78904109589,353.94,1993.78904109589,357.27
1994.28767123288,361.09,1994.28767123288,358.5,1993.87397260274,355.35,1993.87397260274,357.43
1994.3698630137,361.52,1994.3698630137,358.36,1993.95616438356,356.74,1993.95616438356,357.58
1994.45479452055,360.77,1994.45479452055,358.39,1994.04109589041,357.82,1994.04109589041,357.75
1994.53698630137,359.38,1994.53698630137,358.63,1994.12602739726,358.65,1994.12602739726,357.92
1994.62191780822,357.31,1994.62191780822,358.74,1994.20273972603,359.53,1994.20273972603,358.08
1994.70684931507,355.68,1994.70684931507,358.93,1994.28767123288,360.85,1994.28767123288,358.25
1994.78904109589,355.83,1994.78904109589,359.19,1994.3698630137,361.56,1994.3698630137,358.41
1994.87397260274,357.42,1994.87397260274,359.53,1994.45479452055,360.95,1994.45479452055,358.58
1994.95616438356,358.87,1994.95616438356,359.74,1994.53698630137,359.46,1994.53698630137,358.75
1995.04109589041,359.81,1995.04109589041,359.75,1994.62191780822,357.45,1994.62191780822,358.92
1995.12602739726,360.84,1995.12602739726,360.12,1994.70684931507,355.84,1994.70684931507,359.1
1995.20273972603,361.48,1995.20273972603,360.04,1994.78904109589,355.94,1994.78904109589,359.28
1995.28767123288,363.3,1995.28767123288,360.71,1994.87397260274,357.38,1994.87397260274,359.46
1995.3698630137,363.65,1995.3698630137,360.48,1994.95616438356,358.8,1994.95616438356,359.64
1995.45479452055,363.11,1995.45479452055,360.72,1995.04109589041,359.9,1995.04109589041,359.83
1995.53698630137,361.75,1995.53698630137,360.99,1995.12602739726,360.74,1995.12602739726,360.01
1995.62191780822,359.31,1995.62191780822,360.75,1995.20273972603,361.62,1995.20273972603,360.17
1995.70684931507,357.91,1995.70684931507,361.17,1995.28767123288,362.96,1995.28767123288,360.35
1995.78904109589,357.62,1995.78904109589,360.98,1995.3698630137,363.68,1995.3698630137,360.51
1995.87397260274,359.42,1995.87397260274,361.54,1995.45479452055,363.05,1995.45479452055,360.68
1995.95616438356,360.56,1995.95616438356,361.42,1995.53698630137,361.56,1995.53698630137,360.84
1996.04098360656,361.91,1996.04098360656,361.85,1995.62191780822,359.52,1995.62191780822,361
1996.12568306011,363.11,1996.12568306011,362.39,1995.70684931507,357.89,1995.70684931507,361.16
1996.20491803279,363.88,1996.20491803279,362.42,1995.78904109589,357.97,1995.78904109589,361.32
1996.28961748634,364.58,1996.28961748634,361.96,1995.87397260274,359.39,1995.87397260274,361.48
1996.37158469945,365.29,1996.37158469945,362.11,1995.95616438356,360.79,1995.95616438356,361.64
1996.45628415301,364.84,1996.45628415301,362.46,1996.04098360656,361.86,1996.04098360656,361.79
1996.53825136612,363.52,1996.53825136612,362.8,1996.12568306011,362.67,1996.12568306011,361.94
1996.62295081967,361.35,1996.62295081967,362.82,1996.20491803279,363.55,1996.20491803279,362.07
1996.70765027322,359.32,1996.70765027322,362.6,1996.28961748634,364.84,1996.28961748634,362.2
1996.78961748634,359.48,1996.78961748634,362.85,1996.37158469945,365.48,1996.37158469945,362.31
1996.87431693989,360.64,1996.87431693989,362.75,1996.45628415301,364.78,1996.45628415301,362.42
1996.95628415301,362.21,1996.95628415301,363.07,1996.53825136612,363.21,1996.53825136612,362.52
1997.04109589041,363.06,1997.04109589041,363.01,1996.62295081967,361.1,1996.62295081967,362.62
1997.12602739726,363.87,1997.12602739726,363.15,1996.70765027322,359.41,1996.70765027322,362.7
1997.20273972603,364.44,1997.20273972603,363,1996.78961748634,359.42,1996.78961748634,362.78
1997.28767123288,366.23,1997.28767123288,363.62,1996.87431693989,360.77,1996.87431693989,362.86
1997.3698630137,366.68,1997.3698630137,363.5,1996.95628415301,362.09,1996.95628415301,362.94
1997.45479452055,365.52,1997.45479452055,363.11,1997.04109589041,363.09,1997.04109589041,363.02
1997.53698630137,364.36,1997.53698630137,363.6,1997.12602739726,363.84,1997.12602739726,363.11
1997.62191780822,362.39,1997.62191780822,363.84,1997.20273972603,364.66,1997.20273972603,363.2
1997.70684931507,360.08,1997.70684931507,363.35,1997.28767123288,365.93,1997.28767123288,363.3
1997.78904109589,360.67,1997.78904109589,364.05,1997.3698630137,366.6,1997.3698630137,363.42
1997.87397260274,362.32,1997.87397260274,364.45,1997.45479452055,365.95,1997.45479452055,363.56
1997.95616438356,364.17,1997.95616438356,365.04,1997.53698630137,364.43,1997.53698630137,363.71
1998.04109589041,365.22,1998.04109589041,365.16,1997.62191780822,362.4,1997.62191780822,363.89
1998.12602739726,366.04,1998.12602739726,365.32,1997.70684931507,360.79,1997.70684931507,364.09
1998.20273972603,367.2,1998.20273972603,365.75,1997.78904109589,360.93,1997.78904109589,364.3
1998.28767123288,368.5,1998.28767123288,365.88,1997.87397260274,362.44,1997.87397260274,364.55
1998.3698630137,369.19,1998.3698630137,366,1997.95616438356,363.95,1997.95616438356,364.8
1998.45479452055,368.77,1998.45479452055,366.35,1998.04109589041,365.14,1998.04109589041,365.07
1998.53698630137,367.53,1998.53698630137,366.77,1998.12602739726,366.08,1998.12602739726,365.34
1998.62191780822,365.67,1998.62191780822,367.13,1998.20273972603,367.06,1998.20273972603,365.59
1998.70684931507,363.8,1998.70684931507,367.09,1998.28767123288,368.5,1998.28767123288,365.87
1998.78904109589,364.13,1998.78904109589,367.53,1998.3698630137,369.32,1998.3698630137,366.13
1998.87397260274,365.36,1998.87397260274,367.49,1998.45479452055,368.79,1998.45479452055,366.39
1998.95616438356,366.87,1998.95616438356,367.74,1998.53698630137,367.36,1998.53698630137,366.64
1999.04109589041,368.05,1999.04109589041,367.99,1998.62191780822,365.38,1998.62191780822,366.87
1999.12602739726,368.77,1999.12602739726,368.05,1998.70684931507,363.79,1998.70684931507,367.09
1999.20273972603,369.49,1999.20273972603,368.03,1998.78904109589,363.9,1998.78904109589,367.28
1999.28767123288,371.04,1999.28767123288,368.41,1998.87397260274,365.35,1998.87397260274,367.46
1999.3698630137,370.9,1999.3698630137,367.7,1998.95616438356,366.75,1998.95616438356,367.61
1999.45479452055,370.25,1999.45479452055,367.83,1999.04109589041,367.81,1999.04109589041,367.74
1999.53698630137,369.17,1999.53698630137,368.41,1999.12602739726,368.6,1999.12602739726,367.86
1999.62191780822,366.83,1999.62191780822,368.29,1999.20273972603,369.42,1999.20273972603,367.94
1999.70684931507,364.54,1999.70684931507,367.84,1999.28767123288,370.67,1999.28767123288,368.03
1999.78904109589,365.04,1999.78904109589,368.45,1999.3698630137,371.3,1999.3698630137,368.1
1999.87397260274,366.58,1999.87397260274,368.72,1999.45479452055,370.57,1999.45479452055,368.17
1999.95616438356,367.92,1999.95616438356,368.79,1999.53698630137,368.96,1999.53698630137,368.24
2000.04098360656,369.05,2000.04098360656,368.99,1999.62191780822,366.81,1999.62191780822,368.31
2000.12568306011,369.37,2000.12568306011,368.64,1999.70684931507,365.07,1999.70684931507,368.38
2000.20491803279,370.42,2000.20491803279,368.94,1999.78904109589,365.07,1999.78904109589,368.46
2000.28961748634,371.57,2000.28961748634,368.91,1999.87397260274,366.43,1999.87397260274,368.55
2000.37158469945,371.74,2000.37158469945,368.52,1999.95616438356,367.77,1999.95616438356,368.63
2000.45628415301,371.6,2000.45628415301,369.19,2000.04098360656,368.79,2000.04098360656,368.72
2000.53825136612,370.02,2000.53825136612,369.29,2000.12568306011,369.56,2000.12568306011,368.82
2000.62295081967,368.03,2000.62295081967,369.52,2000.20491803279,370.42,2000.20491803279,368.92
2000.70765027322,366.53,2000.70765027322,369.85,2000.28961748634,371.7,2000.28961748634,369.02
2000.78961748634,366.64,2000.78961748634,370.05,2000.37158469945,372.35,2000.37158469945,369.14
2000.87431693989,368.2,2000.87431693989,370.35,2000.45628415301,371.66,2000.45628415301,369.27
2000.95628415301,369.44,2000.95628415301,370.31,2000.53825136612,370.11,2000.53825136612,369.41
2001.04109589041,370.2,2001.04109589041,370.14,2000.62295081967,368.02,2000.62295081967,369.55
2001.12602739726,371.41,2001.12602739726,370.68,2000.70765027322,366.36,2000.70765027322,369.7
2001.20273972603,372.04,2001.20273972603,370.57,2000.78961748634,366.44,2000.78961748634,369.84
2001.28767123288,372.78,2001.28767123288,370.14,2000.87431693989,367.86,2000.87431693989,369.98
2001.3698630137,373.94,2001.3698630137,370.72,2000.95628415301,369.25,2000.95628415301,370.11
2001.45479452055,373.23,2001.45479452055,370.79,2001.04109589041,370.31,2001.04109589041,370.24
2001.53698630137,371.54,2001.53698630137,370.77,2001.12602739726,371.1,2001.12602739726,370.36
2001.62191780822,369.47,2001.62191780822,370.94,2001.20273972603,371.95,2001.20273972603,370.47
2001.70684931507,367.88,2001.70684931507,371.2,2001.28767123288,373.25,2001.28767123288,370.59
2001.78904109589,368.01,2001.78904109589,371.44,2001.3698630137,373.93,2001.3698630137,370.71
2001.87397260274,369.6,2001.87397260274,371.75,2001.45479452055,373.26,2001.45479452055,370.84
2001.95616438356,371.16,2001.95616438356,372.04,2001.53698630137,371.7,2001.53698630137,370.97
2002.04109589041,372.36,2002.04109589041,372.3,2001.62191780822,369.61,2001.62191780822,371.12
2002.12602739726,373,2002.12602739726,372.27,2001.70684931507,367.93,2001.70684931507,371.27
2002.20273972603,373.44,2002.20273972603,371.97,2001.78904109589,368.01,2001.78904109589,371.43
2002.28767123288,374.77,2002.28767123288,372.12,2001.87397260274,369.46,2001.87397260274,371.59
2002.3698630137,375.48,2002.3698630137,372.25,2001.95616438356,370.89,2001.95616438356,371.75
2002.45479452055,375.33,2002.45479452055,372.89,2002.04109589041,371.99,2002.04109589041,371.92
2002.53698630137,373.95,2002.53698630137,373.18,2002.12602739726,372.84,2002.12602739726,372.09
2002.62191780822,371.41,2002.62191780822,372.88,2002.20273972603,373.74,2002.20273972603,372.26
2002.70684931507,370.63,2002.70684931507,373.96,2002.28767123288,375.11,2002.28767123288,372.44
2002.78904109589,370.18,2002.78904109589,373.62,2002.3698630137,375.87,2002.3698630137,372.64
2002.87397260274,372.01,2002.87397260274,374.17,2002.45479452055,375.27,2002.45479452055,372.85
2002.95616438356,373.71,2002.95616438356,374.6,2002.53698630137,373.8,2002.53698630137,373.06
2003.04109589041,374.61,2003.04109589041,374.55,2002.62191780822,371.78,2002.62191780822,373.29
2003.12602739726,375.55,2003.12602739726,374.81,2002.70684931507,370.18,2002.70684931507,373.52
2003.20273972603,376.04,2003.20273972603,374.57,2002.78904109589,370.33,2002.78904109589,373.75
2003.28767123288,377.58,2003.28767123288,374.92,2002.87397260274,371.85,2002.87397260274,373.98
2003.3698630137,378.28,2003.3698630137,375.04,2002.95616438356,373.34,2002.95616438356,374.21
2003.45479452055,378.07,2003.45479452055,375.61,2003.04109589041,374.5,2003.04109589041,374.43
2003.53698630137,376.55,2003.53698630137,375.77,2003.12602739726,375.4,2003.12602739726,374.65
2003.62191780822,374.42,2003.62191780822,375.9,2003.20273972603,376.34,2003.20273972603,374.85
2003.70684931507,372.92,2003.70684931507,376.26,2003.28767123288,377.73,2003.28767123288,375.06
2003.78904109589,372.94,2003.78904109589,376.39,2003.3698630137,378.5,2003.3698630137,375.26
2003.87397260274,374.29,2003.87397260274,376.45,2003.45479452055,377.9,2003.45479452055,375.47
2003.95616438356,375.63,2003.95616438356,376.51,2003.53698630137,376.4,2003.53698630137,375.66
2004.04098360656,376.73,2004.04098360656,376.67,2003.62191780822,374.33,2003.62191780822,375.85
2004.12568306011,377.31,2004.12568306011,376.57,2003.70684931507,372.68,2003.70684931507,376.03
2004.20491803279,378.33,2004.20491803279,376.83,2003.78904109589,372.76,2003.78904109589,376.2
2004.28961748634,380.44,2004.28961748634,377.75,2003.87397260274,374.21,2003.87397260274,376.36
2004.37158469945,380.56,2004.37158469945,377.31,2003.95616438356,375.63,2003.95616438356,376.5
2004.45628415301,379.49,2004.45628415301,377.05,2004.04098360656,376.71,2004.04098360656,376.64
2004.53825136612,377.71,2004.53825136612,376.96,2004.12568306011,377.52,2004.12568306011,376.78
2004.62295081967,375.77,2004.62295081967,377.29,2004.20491803279,378.42,2004.20491803279,376.89
2004.70765027322,373.99,2004.70765027322,377.35,2004.28961748634,379.73,2004.28961748634,377.02
2004.78961748634,374.17,2004.78961748634,377.63,2004.37158469945,380.38,2004.37158469945,377.13
2004.87431693989,375.79,2004.87431693989,377.96,2004.45628415301,379.66,2004.45628415301,377.25
2004.95628415301,377.39,2004.95628415301,378.28,2004.53825136612,378.08,2004.53825136612,377.37
2005.04109589041,378.29,2005.04109589041,378.23,2004.62295081967,375.96,2004.62295081967,377.51
2005.12602739726,379.56,2005.12602739726,378.82,2004.70765027322,374.28,2004.70765027322,377.66
2005.20273972603,380.06,2005.20273972603,378.58,2004.78961748634,374.38,2004.78961748634,377.82
2005.28767123288,382.02,2005.28767123288,379.34,2004.87431693989,375.86,2004.87431693989,378.01
2005.3698630137,382.21,2005.3698630137,378.95,2004.95628415301,377.32,2004.95628415301,378.19
2005.45479452055,382.05,2005.45479452055,379.58,2005.04109589041,378.47,2005.04109589041,378.4
2005.53698630137,380.63,2005.53698630137,379.86,2005.12602739726,379.36,2005.12602739726,378.61
2005.62191780822,378.64,2005.62191780822,380.12,2005.20273972603,380.31,2005.20273972603,378.81
2005.70684931507,376.38,2005.70684931507,379.74,2005.28767123288,381.73,2005.28767123288,379.03
2005.78904109589,376.77,2005.78904109589,380.24,2005.3698630137,382.51,2005.3698630137,379.25
2005.87397260274,378.27,2005.87397260274,380.45,2005.45479452055,381.92,2005.45479452055,379.47
2005.95616438356,379.92,2005.95616438356,380.82,2005.53698630137,380.42,2005.53698630137,379.68
2006.04109589041,381.33,2006.04109589041,381.28,2005.62191780822,378.37,2005.62191780822,379.9
2006.12602739726,381.98,2006.12602739726,381.24,2005.70684931507,376.73,2005.70684931507,380.11
2006.20273972603,382.53,2006.20273972603,381.04,2005.78904109589,376.85,2005.78904109589,380.31
2006.28767123288,384.33,2006.28767123288,381.65,2005.87397260274,378.35,2005.87397260274,380.51
2006.3698630137,384.89,2006.3698630137,381.62,2005.95616438356,379.82,2005.95616438356,380.69
2006.45479452055,383.99,2006.45479452055,381.52,2006.04109589041,380.95,2006.04109589041,380.87
2006.53698630137,382.25,2006.53698630137,381.47,2006.12602739726,381.8,2006.12602739726,381.05
2006.62191780822,380.44,2006.62191780822,381.93,2006.20273972603,382.7,2006.20273972603,381.2
2006.70684931507,378.77,2006.70684931507,382.14,2006.28767123288,384.05,2006.28767123288,381.35
2006.78904109589,379.03,2006.78904109589,382.51,2006.3698630137,384.77,2006.3698630137,381.5
2006.87397260274,380.11,2006.87397260274,382.3,2006.45479452055,384.1,2006.45479452055,381.64
2006.95616438356,381.63,2006.95616438356,382.52,2006.53698630137,382.53,2006.53698630137,381.79
2007.04109589041,382.55,2007.04109589041,382.49,2006.62191780822,380.41,2006.62191780822,381.94
2007.12602739726,383.68,2007.12602739726,382.94,2006.70684931507,378.7,2006.70684931507,382.09
2007.20273972603,384.31,2007.20273972603,382.82,2006.78904109589,378.76,2006.78904109589,382.23
2007.28767123288,386.2,2007.28767123288,383.51,2006.87397260274,380.22,2006.87397260274,382.38
2007.3698630137,386.38,2007.3698630137,383.1,2006.95616438356,381.65,2006.95616438356,382.53
2007.45479452055,385.84,2007.45479452055,383.36,2007.04109589041,382.75,2007.04109589041,382.68
2007.53698630137,384.42,2007.53698630137,383.64,2007.12602739726,383.59,2007.12602739726,382.83
2007.62191780822,381.81,2007.62191780822,383.31,2007.20273972603,384.48,2007.20273972603,382.98
2007.70684931507,380.83,2007.70684931507,384.21,2007.28767123288,385.84,2007.28767123288,383.14
2007.78904109589,380.83,2007.78904109589,384.32,2007.3698630137,386.57,2007.3698630137,383.29
2007.87397260274,382.32,2007.87397260274,384.52,2007.45479452055,385.92,2007.45479452055,383.45
2007.95616438356,383.58,2007.95616438356,384.48,2007.53698630137,384.36,2007.53698630137,383.61
2008.04098360656,385.04,2008.04098360656,384.98,2007.62191780822,382.24,2007.62191780822,383.78
2008.12568306011,385.81,2008.12568306011,385.07,2007.70684931507,380.54,2007.70684931507,383.94
2008.20491803279,385.8,2008.20491803279,384.28,2007.78904109589,380.62,2007.78904109589,384.1
2008.28961748634,386.74,2008.28961748634,384.01,2007.87397260274,382.09,2007.87397260274,384.25
2008.37158469945,388.49,2008.37158469945,385.19,2007.95616438356,383.52,2007.95616438356,384.4
2008.45628415301,388.02,2008.45628415301,385.56,2008.04098360656,384.62,2008.04098360656,384.55
2008.53825136612,386.22,2008.53825136612,385.47,2008.12568306011,385.45,2008.12568306011,384.69
2008.62295081967,384.05,2008.62295081967,385.58,2008.20491803279,386.37,2008.20491803279,384.83
2008.70765027322,383.05,2008.70765027322,386.45,2008.28961748634,387.73,2008.28961748634,384.98
2008.78961748634,382.75,2008.78961748634,386.24,2008.37158469945,388.43,2008.37158469945,385.14
2008.87431693989,383.98,2008.87431693989,386.18,2008.45628415301,387.76,2008.45628415301,385.31
2008.95628415301,385.08,2008.95628415301,385.98,2008.53825136612,386.19,2008.53825136612,385.48
2009.04109589041,386.63,2009.04109589041,386.57,2008.62295081967,384.08,2008.62295081967,385.65
2009.12602739726,387.1,2009.12602739726,386.35,2008.70765027322,382.4,2008.70765027322,385.81
2009.20273972603,388.5,2009.20273972603,387,2008.78961748634,382.49,2008.78961748634,385.97
2009.28767123288,389.54,2009.28767123288,386.84,2008.87431693989,383.96,2008.87431693989,386.13
2009.3698630137,390.15,2009.3698630137,386.85,2008.95628415301,385.4,2008.95628415301,386.28
2009.45479452055,389.6,2009.45479452055,387.1,2009.04109589041,386.51,2009.04109589041,386.44
2009.53698630137,388.05,2009.53698630137,387.26,2009.12602739726,387.35,2009.12602739726,386.59
2009.62191780822,386.06,2009.62191780822,387.57,2009.20273972603,388.26,2009.20273972603,386.74
2009.70684931507,384.64,2009.70684931507,388.04,2009.28767123288,389.63,2009.28767123288,386.91
