years_before_now,co2,years_before_now_seas_adj,co2_seas_adj,years_before_now_fit,co2_fit,years_before_now_seas_adj_fit,co2_seas_adj_fit,years_before_now_filled,co2_filled,years_before_now_seas_adj_filled,co2_seas_adj_filled
27.288952176649,363.11,30.7875823136353,355.64,30.7875823136353,354.96,30.7875823136353,355.79,30.7875823136353,354.79,30.7875823136353,355.64
27.3738836834982,363.64,30.8697740944572,355.63,30.8697740944572,353.66,30.8697740944572,355.72,30.8697740944572,353.55,30.8697740944572,355.63
27.4560754643203,363.3,30.9547056013066,355.34,30.9547056013066,352.35,30.9547056013066,355.66,30.9547056013066,352.02,30.9547056013066,355.34
27.5410069711695,361.48,31.0368973821285,355.16,31.0368973821285,352.37,31.0368973821285,355.6,31.0368973821285,351.95,31.0368973821285,355.16
27.6177192999367,360.84,31.1218288889777,355.24,31.1218288889777,354.08,31.1218288889777,355.54,31.1218288889777,353.81,31.1218288889777,355.24
27.7026508067859,359.81,31.2067603958271,355.24,31.2067603958271,356.19,31.2067603958271,355.48,31.2067603958271,355.98,31.2067603958271,355.24
27.7875823136353,358.87,31.288952176649,355.68,31.288952176649,357.76,31.288952176649,355.42,31.288952176649,358.04,31.288952176649,355.68
27.8697740944572,357.42,31.3738836834982,356.02,31.3738836834982,358.46,31.3738836834982,355.34,31.3738836834982,359.14,31.3738836834982,356.02
27.9547056013066,355.83,31.4560754643203,355.85,31.4560754643203,357.81,31.4560754643203,355.25,31.4560754643203,358.4,31.4560754643203,355.85
28.0368973821285,355.68,31.5410069711695,355.54,31.5410069711695,356.56,31.5410069711695,355.13,31.5410069711695,356.96,31.5410069711695,355.54
28.1218288889777,357.31,31.6177192999367,354.84,31.6177192999367,355.74,31.6177192999367,355.01,31.6177192999367,355.55,31.6177192999367,354.84
28.2067603958271,359.38,31.7026508067859,354.46,31.7026508067859,354.95,31.7026508067859,354.87,31.7026508067859,354.53,31.7026508067859,354.46
28.288952176649,360.78,31.7875823136353,354.86,31.7875823136353,353.9,31.7875823136353,354.73,31.7875823136353,354.02,31.7875823136353,354.86
28.3738836834982,361.51,31.8697740944572,354.72,31.8697740944572,352.52,31.8697740944572,354.58,31.8697740944572,352.64,31.8697740944572,354.72
28.4560754643203,361.09,31.9547056013066,354.3,31.9547056013066,351.13,31.9547056013066,354.43,31.9547056013066,350.99,31.9547056013066,354.3
28.5410069711695,359.79,32.0368973821285,353.98,32.0368973821285,351.07,32.0368973821285,354.29,32.0368973821285,350.77,32.0368973821285,353.98
28.6177192999367,358.73,32.1218288889777,354.13,32.1218288889777,352.69,32.1218288889777,354.15,32.1218288889777,352.71,32.1218288889777,354.13
28.7026508067859,358.19,32.2067603958271,353.89,32.2067603958271,354.72,32.2067603958271,354.02,32.2067603958271,354.62,32.2067603958271,353.89
28.7875823136353,356.62,32.288952176649,353.68,32.288952176649,356.24,32.288952176649,353.9,32.288952176649,356.04,32.288952176649,353.68
28.8697740944572,355.14,32.3738836834982,353.85,32.3738836834982,356.89,32.3738836834982,353.78,32.3738836834982,356.96,32.3738836834982,353.85
28.9547056013066,353.8,32.4560754643203,353.46,32.4560754643203,356.23,32.4560754643203,353.68,32.4560754643203,356,32.4560754643203,353.46
29.0368973821285,353.5,32.5410069711695,353.78,32.5410069711695,355,32.5410069711695,353.57,32.5410069711695,355.19,32.5410069711695,353.78
29.1218288889777,355.33,32.6177192999367,353.79,32.6177192999367,354.2,32.6177192999367,353.48,32.6177192999367,354.5,32.6177192999367,353.79
29.2067603958271,357.38,32.7026508067859,353.4,32.7026508067859,353.45,32.7026508067859,353.38,32.7026508067859,353.46,32.7026508067859,353.4
29.288952176649,359.4,32.7875823136353,353.17,32.7875823136353,352.45,32.7875823136353,353.27,32.7875823136353,352.32,32.7875823136353,353.17
29.3738836834982,360.08,32.8697740944572,353.17,32.8697740944572,351.12,32.8697740944572,353.18,32.8697740944572,351.09,32.8697740944572,353.17
29.4560754643203,359.26,32.9547056013066,353.09,32.9547056013066,349.79,32.9547056013066,353.07,32.9547056013066,349.79,32.9547056013066,353.09
29.5410069711695,358.18,33.0368973821285,352.8,33.0368973821285,349.77,33.0368973821285,352.98,33.0368973821285,349.61,33.0368973821285,352.8
29.6177192999367,356.97,33.1218288889777,352.88,33.1218288889777,351.43,33.1218288889777,352.88,33.1218288889777,351.47,33.1218288889777,352.88
29.7026508067859,356.5,33.2067603958271,352.96,33.2067603958271,353.48,33.2067603958271,352.78,33.2067603958271,353.7,33.2067603958271,352.96
29.7874625441914,355.2,33.288952176649,352.57,33.288952176649,355.02,33.288952176649,352.68,33.288952176649,354.92,33.288952176649,352.57
29.8694297573063,353.96,33.3738836834982,352.37,33.3738836834982,355.68,33.3738836834982,352.58,33.3738836834982,355.47,33.3738836834982,352.37
29.9541292108581,353.11,33.4560754643203,352.68,33.4560754643203,355.03,33.4560754643203,352.48,33.4560754643203,355.21,33.4560754643203,352.68
30.0360964239728,352.81,33.5410069711695,352.07,33.5410069711695,353.8,33.5410069711695,352.38,33.5410069711695,353.48,33.5410069711695,352.07
30.1207958775249,354.8,33.6177192999367,352.15,33.6177192999367,353,33.6177192999367,352.28,33.6177192999367,352.86,33.6177192999367,352.15
30.2054953310767,356.82,33.7026508067859,352.49,33.7026508067859,352.24,33.7026508067859,352.17,33.7026508067859,352.55,33.7026508067859,352.49
30.2874625441914,359.05,33.7874625441914,351.96,33.7874625441914,351.22,33.7874625441914,352.05,33.7874625441914,351.12,33.7874625441914,351.96
30.3721619977434,359.46,33.8694297573063,351.91,33.8694297573063,349.89,33.8694297573063,351.92,33.8694297573063,349.85,33.8694297573063,351.91
30.4541292108581,358.95,33.9541292108581,351.95,33.9541292108581,348.52,33.9541292108581,351.79,33.9541292108581,348.66,33.9541292108581,351.95
30.5388286644099,357.61,34.0360964239728,351.69,34.0360964239728,348.44,34.0360964239728,351.65,34.0360964239728,348.5,34.0360964239728,351.69
30.6180636370875,356.52,34.1207958775249,351.63,34.1207958775249,350.02,34.1207958775249,351.49,34.1207958775249,350.19,34.1207958775249,351.63
30.7027630906396,355.79,34.2054953310767,351.44,34.2054953310767,351.99,34.2054953310767,351.32,34.2054953310767,352.14,34.2054953310767,351.44
30.7875823136353,354.79,34.2874625441914,351.23,34.2874625441914,353.45,34.2874625441914,351.15,34.2874625441914,353.55,34.2874625441914,351.23
30.8697740944572,353.55,34.3721619977434,350.88,34.3721619977434,354.05,34.3721619977434,350.96,34.3721619977434,353.97,34.3721619977434,350.88
30.9547056013066,352.02,34.4541292108581,350.78,34.4541292108581,353.34,34.4541292108581,350.77,34.4541292108581,353.33,34.4541292108581,350.78
31.0368973821285,351.95,34.5388286644099,350.53,34.5388286644099,352.02,34.5388286644099,350.57,34.5388286644099,351.96,34.5388286644099,350.53
31.1218288889777,353.81,34.6180636370875,350.76,34.6180636370875,351.1,34.6180636370875,350.38,34.6180636370875,351.47,34.6180636370875,350.76
31.2067603958271,355.98,34.7027630906396,350.1,34.7027630906396,350.24,34.7027630906396,350.17,34.7027630906396,350.16,34.7027630906396,350.1
31.288952176649,358.04,34.7875823136353,349.53,34.7875823136353,349.14,34.7875823136353,349.96,34.7875823136353,348.69,34.7875823136353,349.53
31.3738836834982,359.14,34.8697740944572,349.6,34.8697740944572,347.72,34.8697740944572,349.76,34.8697740944572,347.54,34.8697740944572,349.6
31.4560754643203,358.4,34.9547056013066,349.38,34.9547056013066,346.29,34.9547056013066,349.56,34.9547056013066,346.1,34.9547056013066,349.38
31.5410069711695,356.96,35.0368973821285,349.61,35.0368973821285,346.18,35.0368973821285,349.37,35.0368973821285,346.44,35.0368973821285,349.61
31.6177192999367,355.55,35.1218288889777,349.49,35.1218288889777,347.73,35.1218288889777,349.17,35.1218288889777,348.08,35.1218288889777,349.49
31.7026508067859,354.53,35.2067603958271,348.77,35.2067603958271,349.68,35.2067603958271,348.98,35.2067603958271,349.5,35.2067603958271,348.77
31.7875823136353,354.02,35.288952176649,348.91,35.288952176649,351.11,35.288952176649,348.79,35.288952176649,351.25,35.288952176649,348.91
31.8697740944572,352.64,35.3738836834982,348.76,35.3738836834982,351.69,35.3738836834982,348.61,35.3738836834982,351.84,35.3738836834982,348.76
31.9547056013066,350.99,35.4560754643203,348.46,35.4560754643203,350.96,35.4560754643203,348.43,35.4560754643203,350.97,35.4560754643203,348.46
32.0368973821285,350.77,35.5410069711695,348.01,35.5410069711695,349.67,35.5410069711695,348.26,35.5410069711695,349.41,35.5410069711695,348.01
32.1218288889777,352.71,35.6177192999367,347.76,35.6177192999367,348.83,35.6177192999367,348.11,35.6177192999367,348.47,35.6177192999367,347.76
32.2067603958271,354.62,35.7026508067859,347.94,35.7026508067859,348.03,35.7026508067859,347.96,35.7026508067859,348,35.7026508067859,347.94
32.288952176649,356.04,35.7875823136353,347.71,35.7875823136353,346.99,35.7875823136353,347.81,35.7875823136353,346.88,35.7875823136353,347.71
32.3738836834982,356.96,35.8697740944572,347.69,35.8697740944572,345.65,35.8697740944572,347.68,35.8697740944572,345.64,35.8697740944572,347.69
32.4560754643203,356,35.9547056013066,347.43,35.9547056013066,344.29,35.9547056013066,347.55,35.9547056013066,344.15,35.9547056013066,347.43
32.5410069711695,355.19,36.0368973821285,347.99,36.0368973821285,344.25,36.0368973821285,347.43,36.0368973821285,344.83,36.0368973821285,347.99
32.6177192999367,354.5,36.1218288889777,347.28,36.1218288889777,345.86,36.1218288889777,347.3,36.1218288889777,345.88,36.1218288889777,347.28
32.7026508067859,353.46,36.2067603958271,347.19,36.2067603958271,347.86,36.2067603958271,347.17,36.2067603958271,347.92,36.2067603958271,347.19
32.7875823136353,352.32,36.288952176649,347.2,36.288952176649,349.35,36.288952176649,347.04,36.288952176649,349.54,36.288952176649,347.2
32.8697740944572,351.09,36.3738836834982,347.12,36.3738836834982,349.98,36.3738836834982,346.91,36.3738836834982,350.19,36.3738836834982,347.12
32.9547056013066,349.79,36.4560754643203,347.02,36.4560754643203,349.31,36.4560754643203,346.79,36.4560754643203,349.53,36.4560754643203,347.02
33.0368973821285,349.61,36.5410069711695,346.44,36.5410069711695,348.07,36.5410069711695,346.66,36.5410069711695,347.83,36.5410069711695,346.44
33.1218288889777,351.47,36.6177192999367,346.23,36.6177192999367,347.27,36.6177192999367,346.56,36.6177192999367,346.93,36.6177192999367,346.23
33.2067603958271,353.7,36.7026508067859,346.21,36.7026508067859,346.52,36.7026508067859,346.45,36.7026508067859,346.28,36.7026508067859,346.21
33.288952176649,354.92,36.7875823136353,346.37,36.7875823136353,345.53,36.7875823136353,346.34,36.7875823136353,345.53,36.7875823136353,346.37
33.3738836834982,355.47,36.8697740944572,346.26,36.8697740944572,344.23,36.8697740944572,346.25,36.8697740944572,344.21,36.8697740944572,346.26
33.4560754643203,355.21,36.9547056013066,346.04,36.9547056013066,342.91,36.9547056013066,346.16,36.9547056013066,342.78,36.9547056013066,346.04
33.5410069711695,353.48,37.0368973821285,346.21,37.0368973821285,342.91,37.0368973821285,346.08,37.0368973821285,343.06,37.0368973821285,346.21
33.6177192999367,352.86,37.1218288889777,346.04,37.1218288889777,344.56,37.1218288889777,346,37.1218288889777,344.64,37.1218288889777,346.04
33.7026508067859,352.55,37.2067603958271,345.81,37.2067603958271,346.6,37.2067603958271,345.91,37.2067603958271,346.54,37.2067603958271,345.81
33.7874625441914,351.12,37.288952176649,345.92,37.288952176649,348.12,37.288952176649,345.82,37.288952176649,348.24,37.288952176649,345.92
33.8694297573063,349.85,37.3738836834982,345.86,37.3738836834982,348.78,37.3738836834982,345.72,37.3738836834982,348.92,37.3738836834982,345.86
33.9541292108581,348.66,37.4560754643203,345.84,37.4560754643203,348.14,37.4560754643203,345.62,37.4560754643203,348.34,37.4560754643203,345.84
34.0360964239728,348.5,37.5410069711695,346.04,37.5410069711695,346.92,37.5410069711695,345.51,37.5410069711695,347.43,37.5410069711695,346.04
34.1207958775249,350.19,37.6177192999367,345.31,37.6177192999367,346.11,37.6177192999367,345.4,37.6177192999367,346.01,37.6177192999367,345.31
34.2054953310767,352.14,37.7026508067859,344.93,37.7026508067859,345.35,37.7026508067859,345.28,37.7026508067859,344.99,37.7026508067859,344.93
34.2874625441914,353.55,37.7874625441914,345.08,37.7874625441914,344.34,37.7874625441914,345.15,37.7874625441914,344.25,37.7874625441914,345.08
34.3721619977434,353.97,37.8694297573063,345.06,37.8694297573063,343.02,37.8694297573063,345.03,37.8694297573063,343.02,37.8694297573063,345.06
34.4541292108581,353.33,37.9541292108581,344.65,37.9541292108581,341.67,37.9541292108581,344.91,37.9541292108581,341.4,37.9541292108581,344.65
34.5388286644099,351.96,38.0360964239728,344.29,38.0360964239728,341.63,38.0360964239728,344.79,38.0360964239728,341.13,38.0360964239728,344.29
34.6180636370875,351.47,38.1207958775249,344.76,38.1207958775249,343.22,38.1207958775249,344.68,38.1207958775249,343.34,38.1207958775249,344.76
34.7027630906396,350.16,38.2054953310767,344.77,38.2054953310767,345.23,38.2054953310767,344.57,38.2054953310767,345.47,38.2054953310767,344.77
34.7875823136353,348.69,38.2874625441914,344.59,38.2874625441914,346.73,38.2874625441914,344.45,38.2874625441914,346.88,38.2874625441914,344.59
34.8697740944572,347.54,38.3721619977434,344.47,38.3721619977434,347.38,38.3721619977434,344.33,38.3721619977434,347.52,38.3721619977434,344.47
34.9547056013066,346.1,38.4541292108581,344.63,38.4541292108581,346.74,38.4541292108581,344.21,38.4541292108581,347.15,38.4541292108581,344.63
35.0368973821285,346.44,38.5388286644099,343.97,38.5388286644099,345.5,38.5388286644099,344.08,38.5388286644099,345.38,38.5388286644099,343.97
35.1218288889777,348.08,38.6180636370875,343.92,38.6180636370875,344.66,38.6180636370875,343.95,38.6180636370875,344.62,38.6180636370875,343.92
35.2067603958271,349.5,38.7027630906396,343.76,38.7027630906396,343.88,38.7027630906396,343.81,38.7027630906396,343.82,38.7027630906396,343.76
35.288952176649,351.25,38.7875823136353,343.81,38.7875823136353,342.86,38.7875823136353,343.67,38.7875823136353,342.98,38.7875823136353,343.81
35.3738836834982,351.84,38.8697740944572,343.2,38.8697740944572,341.51,38.8697740944572,343.52,38.8697740944572,341.16,38.8697740944572,343.2
35.4560754643203,350.97,38.9547056013066,343.25,38.9547056013066,340.14,38.9547056013066,343.37,38.9547056013066,340,38.9547056013066,343.25
35.5410069711695,349.41,39.0368973821285,343.02,39.0368973821285,340.07,39.0368973821285,343.22,39.0368973821285,339.89,39.0368973821285,343.02
35.6177192999367,348.47,39.1218288889777,343.79,39.1218288889777,341.63,39.1218288889777,343.06,39.1218288889777,342.4,39.1218288889777,343.79
35.7026508067859,348,39.2067603958271,343.28,39.2067603958271,343.57,39.2067603958271,342.88,39.2067603958271,344,39.2067603958271,343.28
35.7875823136353,346.88,39.288952176649,343.03,39.288952176649,344.99,39.288952176649,342.71,39.288952176649,345.34,39.288952176649,343.03
35.8697740944572,345.64,39.3738836834982,342.73,39.3738836834982,345.56,39.3738836834982,342.51,39.3738836834982,345.78,39.3738836834982,342.73
35.9547056013066,344.15,39.4560754643203,342.47,39.4560754643203,344.83,39.4560754643203,342.32,39.4560754643203,344.96,39.4560754643203,342.47
36.0368973821285,344.83,39.5410069711695,341.73,39.5410069711695,343.53,39.5410069711695,342.13,39.5410069711695,343.12,39.5410069711695,341.73
36.1218288889777,345.88,39.6177192999367,341.84,39.6177192999367,342.67,39.6177192999367,341.96,39.6177192999367,342.54,39.6177192999367,341.84
36.2067603958271,347.92,39.7026508067859,341.33,39.7026508067859,341.86,39.7026508067859,341.79,39.7026508067859,341.4,39.7026508067859,341.33
36.288952176649,349.54,39.7875823136353,341.33,39.7875823136353,340.83,39.7875823136353,341.64,39.7875823136353,340.51,39.7875823136353,341.33
36.3738836834982,350.19,39.8697740944572,341.31,39.8697740944572,339.5,39.8697740944572,341.51,39.8697740944572,339.28,39.8697740944572,341.31
36.4560754643203,349.53,39.9547056013066,341.11,39.9547056013066,338.17,39.9547056013066,341.39,39.9547056013066,337.88,39.9547056013066,341.11
36.5410069711695,347.83,40.0368973821285,341.12,40.0368973821285,338.16,40.0368973821285,341.3,40.0368973821285,338,40.0368973821285,341.12
36.6177192999367,346.93,40.1218288889777,341.21,40.1218288889777,339.79,40.1218288889777,341.21,40.1218288889777,339.83,40.1218288889777,341.21
36.7026508067859,346.28,40.2067603958271,341.36,40.2067603958271,341.82,40.2067603958271,341.13,40.2067603958271,342.07,40.2067603958271,341.36
36.7875823136353,345.53,40.288952176649,341.06,40.288952176649,343.34,40.288952176649,341.06,40.288952176649,343.37,40.288952176649,341.06
36.8697740944572,344.21,40.3738836834982,341.12,40.3738836834982,344.01,40.3738836834982,340.98,40.3738836834982,344.16,40.3738836834982,341.12
36.9547056013066,342.78,40.4560754643203,341.11,40.4560754643203,343.39,40.4560754643203,340.89,40.4560754643203,343.59,40.4560754643203,341.11
37.0368973821285,343.06,40.5410069711695,341.34,40.5410069711695,342.2,40.5410069711695,340.8,40.5410069711695,342.72,40.5410069711695,341.34
37.1218288889777,344.64,40.6177192999367,340.94,40.6177192999367,341.42,40.6177192999367,340.71,40.6177192999367,341.63,40.6177192999367,340.94
37.2067603958271,346.54,40.7026508067859,340.71,40.7026508067859,340.68,40.7026508067859,340.61,40.7026508067859,340.77,40.7026508067859,340.71
37.288952176649,348.24,40.7875823136353,340.46,40.7875823136353,339.69,40.7875823136353,340.5,40.7875823136353,339.63,40.7875823136353,340.46
37.3738836834982,348.92,40.8697740944572,340.4,40.8697740944572,338.39,40.8697740944572,340.39,40.8697740944572,338.38,40.8697740944572,340.4
37.4560754643203,348.34,40.9547056013066,340.1,40.9547056013066,337.07,40.9547056013066,340.28,40.9547056013066,336.88,40.9547056013066,340.1
37.5410069711695,347.43,41.0368973821285,339.83,41.0368973821285,337.05,41.0368973821285,340.18,41.0368973821285,336.71,41.0368973821285,339.83
37.6177192999367,346.01,41.1218288889777,339.83,41.1218288889777,338.67,41.1218288889777,340.08,41.1218288889777,338.45,41.1218288889777,339.83
37.7026508067859,344.99,41.2067603958271,339.79,41.2067603958271,340.68,41.2067603958271,339.99,41.2067603958271,340.5,41.2067603958271,339.79
37.7874625441914,344.25,41.288952176649,339.97,41.288952176649,342.19,41.288952176649,339.91,41.288952176649,342.27,41.288952176649,339.97
37.8694297573063,343.02,41.3738836834982,339.91,41.3738836834982,342.85,41.3738836834982,339.83,41.3738836834982,342.93,41.3738836834982,339.91
37.9541292108581,341.4,41.4560754643203,340.05,41.4560754643203,342.23,41.4560754643203,339.74,41.4560754643203,342.52,41.4560754643203,340.05
38.0360964239728,341.13,41.5410069711695,340.03,41.5410069711695,341.04,41.5410069711695,339.65,41.5410069711695,341.4,41.5410069711695,340.03
38.1207958775249,343.34,41.6177192999367,339.8,41.6177192999367,340.27,41.6177192999367,339.56,41.6177192999367,340.5,41.6177192999367,339.8
38.2054953310767,345.47,41.7026508067859,339.19,41.7026508067859,339.53,41.7026508067859,339.46,41.7026508067859,339.25,41.7026508067859,339.19
38.2874625441914,346.88,41.7874625441914,339.05,41.7874625441914,338.55,41.7874625441914,339.35,41.7874625441914,338.23,41.7874625441914,339.05
38.3721619977434,347.52,41.8694297573063,339.13,41.8694297573063,337.26,41.8694297573063,339.25,41.8694297573063,337.12,41.8694297573063,339.13
38.4541292108581,347.15,41.9541292108581,339.24,41.9541292108581,335.95,41.9541292108581,339.14,41.9541292108581,336.03,41.9541292108581,339.24
38.5388286644099,345.38,42.0360964239728,339.01,42.0360964239728,335.9,42.0360964239728,339.03,42.0360964239728,335.9,42.0360964239728,339.01
38.6180636370875,344.62,42.1207958775249,339.02,42.1207958775249,337.47,42.1207958775249,338.91,42.1207958775249,337.61,42.1207958775249,339.02
38.7027630906396,343.82,42.2054953310767,338.89,42.2054953310767,339.43,42.2054953310767,338.78,42.2054953310767,339.57,42.2054953310767,338.89
38.7875823136353,342.98,42.2874625441914,338.92,42.2874625441914,340.89,42.2874625441914,338.64,42.2874625441914,341.19,42.2874625441914,338.92
38.8697740944572,341.16,42.3721619977434,338.47,42.3721619977434,341.51,42.3721619977434,338.5,42.3721619977434,341.48,42.3721619977434,338.47
38.9547056013066,340,42.4541292108581,338.29,42.4541292108581,340.85,42.4541292108581,338.34,42.4541292108581,340.78,42.4541292108581,338.29
39.0368973821285,339.89,42.5388286644099,338.69,42.5388286644099,339.59,42.5388286644099,338.18,42.5388286644099,340.09,42.5388286644099,338.69
39.1218288889777,342.4,42.6180636370875,337.68,42.6180636370875,338.73,42.6180636370875,338.03,42.6180636370875,338.37,42.6180636370875,337.68
39.2067603958271,344,42.7027630906396,337.97,42.7027630906396,337.93,42.7027630906396,337.86,42.7027630906396,338.03,42.7027630906396,337.97
39.288952176649,345.34,42.7875823136353,337.56,42.7875823136353,336.89,42.7875823136353,337.69,42.7875823136353,336.74,42.7875823136353,337.56
39.3738836834982,345.78,42.8697740944572,337.31,42.8697740944572,335.54,42.8697740944572,337.53,42.8697740944572,335.3,42.8697740944572,337.31
39.4560754643203,344.96,42.9547056013066,337.08,42.9547056013066,334.19,42.9547056013066,337.38,42.9547056013066,333.87,42.9547056013066,337.08
39.5410069711695,343.12,43.0368973821285,337.02,43.0368973821285,334.12,43.0368973821285,337.23,43.0368973821285,333.93,43.0368973821285,337.02
39.6177192999367,342.54,43.1218288889777,337.47,43.1218288889777,335.68,43.1218288889777,337.09,43.1218288889777,336.1,43.1218288889777,337.47
39.7026508067859,341.4,43.2067603958271,337.03,43.2067603958271,337.63,43.2067603958271,336.94,43.2067603958271,337.74,43.2067603958271,337.03
39.7875823136353,340.51,43.288952176649,337.02,43.288952176649,339.07,43.288952176649,336.81,43.288952176649,339.3,43.288952176649,337.02
39.8697740944572,339.28,43.3738836834982,336.48,43.3738836834982,339.68,43.3738836834982,336.67,43.3738836834982,339.48,43.3738836834982,336.48
39.9547056013066,337.88,43.4560754643203,336.44,43.4560754643203,339.02,43.4560754643203,336.55,43.4560754643203,338.89,43.4560754643203,336.44
40.0368973821285,338,43.5410069711695,336.61,43.5410069711695,337.8,43.5410069711695,336.42,43.5410069711695,337.97,43.5410069711695,336.61
40.1218288889777,339.83,43.6177192999367,336.08,43.6177192999367,337.01,43.6177192999367,336.31,43.6177192999367,336.77,43.6177192999367,336.08
40.2067603958271,342.07,43.7026508067859,336.18,43.7026508067859,336.27,43.7026508067859,336.2,43.7026508067859,336.24,43.7026508067859,336.18
40.288952176649,343.37,43.7875823136353,335.77,43.7875823136353,335.29,43.7875823136353,336.09,43.7875823136353,334.96,43.7875823136353,335.77
40.3738836834982,344.16,43.8697740944572,335.94,43.8697740944572,334.01,43.8697740944572,335.99,43.8697740944572,333.93,43.8697740944572,335.94
40.4560754643203,343.59,43.9547056013066,335.75,43.9547056013066,332.72,43.9547056013066,335.9,43.9547056013066,332.56,43.9547056013066,335.75
40.5410069711695,342.72,44.0368973821285,335.86,44.0368973821285,332.7,44.0368973821285,335.8,44.0368973821285,332.77,44.0368973821285,335.86
40.6177192999367,341.63,44.1218288889777,336.06,44.1218288889777,334.3,44.1218288889777,335.71,44.1218288889777,334.69,44.1218288889777,336.06
40.7026508067859,340.77,44.2067603958271,335.84,44.2067603958271,336.28,44.2067603958271,335.6,44.2067603958271,336.55,44.2067603958271,335.84
40.7875823136353,339.63,44.288952176649,335.63,44.288952176649,337.75,44.288952176649,335.5,44.288952176649,337.91,44.288952176649,335.63
40.8697740944572,338.38,44.3738836834982,335.02,44.3738836834982,338.37,44.3738836834982,335.38,44.3738836834982,338.02,44.3738836834982,335.02
40.9547056013066,336.88,44.4560754643203,335.32,44.4560754643203,337.72,44.4560754643203,335.26,44.4560754643203,337.76,44.4560754643203,335.32
41.0368973821285,336.71,44.5410069711695,335.29,44.5410069711695,336.51,44.5410069711695,335.13,44.5410069711695,336.65,44.5410069711695,335.29
41.1218288889777,338.45,44.6177192999367,334.71,44.6177192999367,335.71,44.6177192999367,335.02,44.6177192999367,335.4,44.6177192999367,334.71
41.2067603958271,340.5,44.7026508067859,334.92,44.7026508067859,334.95,44.7026508067859,334.88,44.7026508067859,334.98,44.7026508067859,334.92
41.288952176649,342.27,44.7875823136353,334.67,44.7875823136353,333.95,44.7875823136353,334.74,44.7875823136353,333.86,44.7875823136353,334.67
41.3738836834982,342.93,44.8697740944572,334.41,44.8697740944572,332.63,44.8697740944572,334.61,44.8697740944572,332.41,44.8697740944572,334.41
41.4560754643203,342.52,44.9547056013066,334.35,44.9547056013066,331.29,44.9547056013066,334.46,44.9547056013066,331.17,44.9547056013066,334.35
41.5410069711695,341.4,45.0368973821285,334.68,45.0368973821285,331.23,45.0368973821285,334.32,45.0368973821285,331.6,45.0368973821285,334.68
41.6177192999367,340.5,45.1218288889777,334.13,45.1218288889777,332.76,45.1218288889777,334.16,45.1218288889777,332.76,45.1218288889777,334.13
41.7026508067859,339.25,45.2067603958271,334.22,45.2067603958271,334.67,45.2067603958271,333.99,45.2067603958271,334.93,45.2067603958271,334.22
41.7874625441914,338.23,45.288952176649,334.01,45.288952176649,336.07,45.288952176649,333.82,45.288952176649,336.28,45.288952176649,334.01
41.8694297573063,337.12,45.3738836834982,333.77,45.3738836834982,336.63,45.3738836834982,333.64,45.3738836834982,336.76,45.3738836834982,333.77
41.9541292108581,336.03,45.4560754643203,333.64,45.4560754643203,335.92,45.4560754643203,333.46,45.4560754643203,336.08,45.4560754643203,333.64
42.0360964239728,335.9,45.5410069711695,333.35,45.5410069711695,334.65,45.5410069711695,333.28,45.5410069711695,334.71,45.5410069711695,333.35
42.1207958775249,337.61,45.6177192999367,332.75,45.6177192999367,333.81,45.6177192999367,333.11,45.6177192999367,333.43,45.6177192999367,332.75
42.2054953310767,339.57,45.7026508067859,332.88,45.7026508067859,333.01,45.7026508067859,332.94,45.7026508067859,332.94,45.7026508067859,332.88
42.2874625441914,341.19,45.7874625441914,332.5,45.7874625441914,331.99,45.7874625441914,332.78,45.7874625441914,331.69,45.7874625441914,332.5
42.3721619977434,341.48,45.8694297573063,332.31,45.8694297573063,330.67,45.8694297573063,332.64,45.8694297573063,330.32,45.8694297573063,332.31
42.4541292108581,340.78,45.9541292108581,332.12,45.9541292108581,329.35,45.9541292108581,332.51,45.9541292108581,328.95,45.9541292108581,332.12
42.5388286644099,340.09,46.0360964239728,332.39,46.0360964239728,329.31,46.0360964239728,332.4,46.0360964239728,329.31,46.0360964239728,332.39
42.6180636370875,338.37,46.1207958775249,332.34,46.1207958775249,330.88,46.1207958775249,332.3,46.1207958775249,330.95,46.1207958775249,332.34
42.7027630906396,338.03,46.2054953310767,332.38,46.2054953310767,332.85,46.2054953310767,332.2,46.2054953310767,333.06,46.2054953310767,332.38
42.7875823136353,336.74,46.2874625441914,332.11,46.2874625441914,334.33,46.2874625441914,332.12,46.2874625441914,334.34,46.2874625441914,332.11
42.8697740944572,335.3,46.3721619977434,331.91,46.3721619977434,335.01,46.3721619977434,332.03,46.3721619977434,334.89,46.3721619977434,331.91
42.9547056013066,333.87,46.4541292108581,332.14,46.4541292108581,334.43,46.4541292108581,331.96,46.4541292108581,334.59,46.4541292108581,332.14
43.0368973821285,333.93,46.5388286644099,332.13,46.5388286644099,333.27,46.5388286644099,331.88,46.5388286644099,333.5,46.5388286644099,332.13
43.1218288889777,336.1,46.6180636370875,331.89,46.6180636370875,332.5,46.6180636370875,331.8,46.6180636370875,332.58,46.6180636370875,331.89
43.2067603958271,337.74,46.7027630906396,331.7,46.7027630906396,331.79,46.7027630906396,331.72,46.7027630906396,331.76,46.7027630906396,331.7
